CENTER
622.163330078125,-251.1154022216797,146.7569580078125
624.2149658203125,-251.04251098632812,146.75567626953125
626.9088134765625,-251.02230834960938,146.7525177001953
630.119384765625,-251.02767944335938,146.75265502929688
633.7206420898438,-251.0314483642578,146.75311279296875
637.5870971679688,-251.00648498535156,146.75222778320312
641.5928955078125,-250.9256134033203,146.75242614746094
645.6121215820312,-250.76173400878906,146.75320434570312
649.5192260742188,-250.48768615722656,146.75732421875
653.1881713867188,-250.07630920410156,146.7512664794922
656.4935302734375,-249.50047302246094,146.74612426757812
659.3092651367188,-248.7330322265625,146.74310302734375
661.7518310546875,-247.8011016845703,146.74270629882812
664.02490234375,-246.74993896484375,146.7452392578125
666.1343383789062,-245.57955932617188,146.7462158203125
668.0858154296875,-244.2899169921875,146.7478485107422
669.8850708007812,-242.88107299804688,146.7523651123047
671.5377807617188,-241.35301208496094,146.7500762939453
673.0496826171875,-239.7057647705078,146.75091552734375
674.4264526367188,-237.93931579589844,146.74998474121094
675.673828125,-236.05368041992188,146.74981689453125
676.7974853515625,-234.04888916015625,146.74697875976562
677.8032836914062,-231.92489624023438,146.74630737304688
678.6061401367188,-229.56642150878906,146.7467498779297
679.1492309570312,-226.9042510986328,146.7440643310547
679.4799194335938,-224.0075225830078,146.7460174560547
679.6456909179688,-220.94549560546875,146.74526977539062
679.6942138671875,-217.78733825683594,146.7438507080078
679.6727294921875,-214.60226440429688,146.7430877685547
679.62890625,-211.45944213867188,146.74310302734375
679.610107421875,-208.4281005859375,146.74288940429688
679.6638793945312,-205.57742309570312,146.7413330078125
679.8377685546875,-202.97662353515625,146.74208068847656
680.1791381835938,-200.6949005126953,146.73867797851562
680.5999755859375,-198.7454833984375,146.73471069335938
680.9968872070312,-197.0625762939453,146.72828674316406
681.39404296875,-195.5966796875,146.7317352294922
681.81591796875,-194.2982940673828,146.72897338867188
682.286865234375,-193.11793518066406,146.7299041748047
682.8311157226562,-192.0061492919922,146.73239135742188
683.4730224609375,-190.91343688964844,146.73165893554688
684.237060546875,-189.79031372070312,146.73097229003906
685.1474609375,-188.58726501464844,146.73094177246094
686.2285766601562,-187.25485229492188,146.73049926757812
687.5048828125,-185.7435302734375,146.7344207763672
688.9900512695312,-184.10739135742188,146.73854064941406
690.6664428710938,-182.43161010742188,146.73912048339844
692.5112915039062,-180.71347045898438,146.73768615722656
694.5015258789062,-178.95022583007812,146.7375946044922
696.6142578125,-177.13917541503906,146.73583984375
698.82666015625,-175.27755737304688,146.73439025878906
701.1156616210938,-173.36268615722656,146.73439025878906
703.45849609375,-171.39178466796875,146.73439025878906
705.8321533203125,-169.36215209960938,146.73439025878906
708.2138061523438,-167.2710418701172,146.73439025878906
710.580322265625,-165.11575317382812,146.73439025878906
712.9641723632812,-162.88995361328125,146.73439025878906
715.4091796875,-160.5927734375,146.7344207763672
717.9094848632812,-158.22962951660156,146.73521423339844
720.4597778320312,-155.80596923828125,146.73594665527344
723.05419921875,-153.3271942138672,146.73663330078125
725.6874389648438,-150.79873657226562,146.73724365234375
728.3536376953125,-148.2259979248047,146.73779296875
731.0473022460938,-145.61444091796875,146.7362823486328
733.7626953125,-142.96945190429688,146.73712158203125
736.4945678710938,-140.29647827148438,146.73780822753906
739.2369384765625,-137.6009063720703,146.7383575439453
742.01806640625,-134.85763549804688,146.73806762695312
744.8606567382812,-132.0458221435547,146.7386016845703
747.7513427734375,-129.17723083496094,146.73899841308594
750.6766357421875,-126.26374053955078,146.7392120361328
753.6229858398438,-123.31715393066406,146.7392120361328
756.5769653320312,-120.34931945800781,146.7389678955078
759.5250244140625,-117.37203216552734,146.73843383789062
762.4537963867188,-114.39714050292969,146.73764038085938
765.3495483398438,-111.43647766113281,146.73648071289062
768.1991577148438,-108.50184631347656,146.73910522460938
770.98876953125,-105.60508728027344,146.73898315429688
773.7384643554688,-102.73307037353516,146.73681640625
776.4742431640625,-99.86529541015625,146.73648071289062
779.1925048828125,-97.00254821777344,146.73782348632812
781.889404296875,-94.14562225341797,146.7373046875
784.5611572265625,-91.29528045654297,146.7372589111328
787.2041015625,-88.45232391357422,146.73805236816406
789.8143310546875,-85.6175308227539,146.73866271972656
792.3882446289062,-82.79168701171875,146.7386016845703
794.9219360351562,-79.97560119628906,146.74032592773438
797.4116821289062,-77.17002868652344,146.73629760742188
799.8538208007812,-74.37577819824219,146.73977661132812
802.2860107421875,-71.55895233154297,146.73570251464844
804.7349853515625,-68.69841003417969,146.7386932373047
807.1802978515625,-65.81397247314453,146.73825073242188
809.6016235351562,-62.925533294677734,146.7381134033203
811.978515625,-60.05291748046875,146.73793029785156
814.2904052734375,-57.21599578857422,146.73916625976562
816.5170288085938,-54.43461608886719,146.73931884765625
818.6380004882812,-51.72861862182617,146.74380493164062
820.6328125,-49.117881774902344,146.74546813964844
822.48095703125,-46.62224197387695,146.7483367919922
824.162109375,-44.26156234741211,146.74624633789062
825.64208984375,-42.12067794799805,146.7480926513672
826.9221801757812,-40.22932434082031,146.75125122070312
828.0350952148438,-38.52468490600586,146.75123596191406
829.0137329101562,-36.943931579589844,146.75418090820312
829.890625,-35.42425537109375,146.75453186035156
830.69873046875,-33.90282440185547,146.75201416015625
831.4707641601562,-32.316837310791016,146.752197265625
832.2394409179688,-30.603458404541016,146.74806213378906
833.03759765625,-28.699878692626953,146.74554443359375
833.89794921875,-26.54327392578125,146.7423553466797
834.8533935546875,-24.070831298828125,146.74298095703125
835.8953247070312,-21.285634994506836,146.73744201660156
836.98388671875,-18.256555557250977,146.73521423339844
838.1044921875,-15.01942253112793,146.72496032714844
839.2423095703125,-11.610075950622559,146.71835327148438
840.3829345703125,-8.064349174499512,146.70948791503906
841.5115966796875,-4.418078422546387,146.6982879638672
842.6138916015625,-0.7071003913879395,146.6898956298828
843.675048828125,3.032749891281128,146.67938232421875
844.680419921875,6.765636444091797,146.6682586669922
845.6155395507812,10.455724716186523,146.65748596191406
846.4658813476562,14.067174911499023,146.6498260498047
847.251708984375,17.656600952148438,146.63873291015625
848.0011596679688,21.29619598388672,146.63119506835938
848.7105102539062,24.973487854003906,146.62596130371094
849.3763427734375,28.67601776123047,146.62088012695312
849.9949951171875,32.391319274902344,146.61805725097656
850.5629272460938,36.10693359375,146.61602783203125
851.0765380859375,39.81038284301758,146.6212615966797
